code_departement;libelle_departement;code_commune;libelle_commune;annee_election;tour;inscrits;abstentions;votants;blancs;nuls;blancs_et_nuls;exprimes;pct_abs_ins;pct_vot_ins;pct_blancs_ins;pct_blancs_vot;pct_nuls_ins;pct_nuls_vot;pct_blancs_et_nuls_ins;pct_blancs_et_nuls_vot;pct_exprimes_ins;pct_exprimes_vot;numero_panneau;sexe;nom;prenom;voix;pct_voix_ins;pct_voix_exprimes;nuance;source_dataset;date_refresh
69;Rhône;160;Poule-les-Echarmeaux;2022;2;833;187;646;42;8;50;596;22.45;77.55;5.04;6.5;0.96;1.24;6.0;7.74;71.55;92.26;2;F;LE PEN;Marine;304;36.49;51.01;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;161;Propières;2022;2;400;95;305;18;4;22;283;23.75;76.25;4.5;5.9;1.0;1.31;5.5;7.21;70.75;92.79;1;M;MACRON;Emmanuel;115;28.75;40.64;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;161;Propières;2022;2;400;95;305;18;4;22;283;23.75;76.25;4.5;5.9;1.0;1.31;5.5;7.21;70.75;92.79;2;F;LE PEN;Marine;168;42.0;59.36;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;162;Quincié-en-Beaujolais;2022;2;1040;222;818;46;10;56;762;21.35;78.65;4.42;5.62;0.96;1.22;5.38;6.85;73.27;93.15;1;M;MACRON;Emmanuel;465;44.71;61.02;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;162;Quincié-en-Beaujolais;2022;2;1040;222;818;46;10;56;762;21.35;78.65;4.42;5.62;0.96;1.22;5.38;6.85;73.27;93.15;2;F;LE PEN;Marine;297;28.56;38.98;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;163;Quincieux;2022;2;2570;495;2075;107;29;136;1939;19.26;80.74;4.16;5.16;1.13;1.4;5.29;6.55;75.45;93.45;1;M;MACRON;Emmanuel;1037;40.35;53.48;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;163;Quincieux;2022;2;2570;495;2075;107;29;136;1939;19.26;80.74;4.16;5.16;1.13;1.4;5.29;6.55;75.45;93.45;2;F;LE PEN;Marine;902;35.1;46.52;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;164;Ranchal;2022;2;276;66;210;18;3;21;189;23.91;76.09;6.52;8.57;1.09;1.43;7.61;10.0;68.48;90.0;1;M;MACRON;Emmanuel;90;32.61;47.62;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;164;Ranchal;2022;2;276;66;210;18;3;21;189;23.91;76.09;6.52;8.57;1.09;1.43;7.61;10.0;68.48;90.0;2;F;LE PEN;Marine;99;35.87;52.38;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;165;Régnié-Durette;2022;2;801;145;656;49;8;57;599;18.1;81.9;6.12;7.47;1.0;1.22;7.12;8.69;74.78;91.31;1;M;MACRON;Emmanuel;354;44.19;59.1;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;165;Régnié-Durette;2022;2;801;145;656;49;8;57;599;18.1;81.9;6.12;7.47;1.0;1.22;7.12;8.69;74.78;91.31;2;F;LE PEN;Marine;245;30.59;40.9;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;166;Riverie;2022;2;189;31;158;11;0;11;147;16.4;83.6;5.82;6.96;0.0;0.0;5.82;6.96;77.78;93.04;1;M;MACRON;Emmanuel;97;51.32;65.99;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;166;Riverie;2022;2;189;31;158;11;0;11;147;16.4;83.6;5.82;6.96;0.0;0.0;5.82;6.96;77.78;93.04;2;F;LE PEN;Marine;50;26.46;34.01;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;167;Rivolet;2022;2;457;76;381;29;7;36;345;16.63;83.37;6.35;7.61;1.53;1.84;7.88;9.45;75.49;90.55;1;M;MACRON;Emmanuel;216;47.26;62.61;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;167;Rivolet;2022;2;457;76;381;29;7;36;345;16.63;83.37;6.35;7.61;1.53;1.84;7.88;9.45;75.49;90.55;2;F;LE PEN;Marine;129;28.23;37.39;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;168;Rochetaillée-sur-Saône;2022;2;971;205;766;31;10;41;725;21.11;78.89;3.19;4.05;1.03;1.31;4.22;5.35;74.67;94.65;1;M;MACRON;Emmanuel;508;52.32;70.07;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;168;Rochetaillée-sur-Saône;2022;2;971;205;766;31;10;41;725;21.11;78.89;3.19;4.05;1.03;1.31;4.22;5.35;74.67;94.65;2;F;LE PEN;Marine;217;22.35;29.93;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;169;Ronno;2022;2;539;92;447;26;3;29;418;17.07;82.93;4.82;5.82;0.56;0.67;5.38;6.49;77.55;93.51;1;M;MACRON;Emmanuel;190;35.25;45.45;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;169;Ronno;2022;2;539;92;447;26;3;29;418;17.07;82.93;4.82;5.82;0.56;0.67;5.38;6.49;77.55;93.51;2;F;LE PEN;Marine;228;42.3;54.55;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;170;Rontalon;2022;2;883;179;704;50;15;65;639;20.27;79.73;5.66;7.1;1.7;2.13;7.36;9.23;72.37;90.77;1;M;MACRON;Emmanuel;353;39.98;55.24;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;170;Rontalon;2022;2;883;179;704;50;15;65;639;20.27;79.73;5.66;7.1;1.7;2.13;7.36;9.23;72.37;90.77;2;F;LE PEN;Marine;286;32.39;44.76;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;171;Sain-Bel;2022;2;1700;444;1256;97;26;123;1133;26.12;73.88;5.71;7.72;1.53;2.07;7.24;9.79;66.65;90.21;1;M;MACRON;Emmanuel;652;38.35;57.55;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;171;Sain-Bel;2022;2;1700;444;1256;97;26;123;1133;26.12;73.88;5.71;7.72;1.53;2.07;7.24;9.79;66.65;90.21;2;F;LE PEN;Marine;481;28.29;42.45;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;172;Salles-Arbuissonnas-en-Beaujolais;2022;2;611;115;496;34;4;38;458;18.82;81.18;5.56;6.85;0.65;0.81;6.22;7.66;74.96;92.34;1;M;MACRON;Emmanuel;253;41.41;55.24;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;172;Salles-Arbuissonnas-en-Beaujolais;2022;2;611;115;496;34;4;38;458;18.82;81.18;5.56;6.85;0.65;0.81;6.22;7.66;74.96;92.34;2;F;LE PEN;Marine;205;33.55;44.76;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;173;Sarcey;2022;2;757;153;604;36;13;49;555;20.21;79.79;4.76;5.96;1.72;2.15;6.47;8.11;73.32;91.89;1;M;MACRON;Emmanuel;325;42.93;58.56;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;173;Sarcey;2022;2;757;153;604;36;13;49;555;20.21;79.79;4.76;5.96;1.72;2.15;6.47;8.11;73.32;91.89;2;F;LE PEN;Marine;230;30.38;41.44;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;174;Les Sauvages;2022;2;491;109;382;29;7;36;346;22.2;77.8;5.91;7.59;1.43;1.83;7.33;9.42;70.47;90.58;1;M;MACRON;Emmanuel;181;36.86;52.31;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;174;Les Sauvages;2022;2;491;109;382;29;7;36;346;22.2;77.8;5.91;7.59;1.43;1.83;7.33;9.42;70.47;90.58;2;F;LE PEN;Marine;165;33.6;47.69;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;175;Savigny;2022;2;1561;276;1285;78;23;101;1184;17.68;82.32;5.0;6.07;1.47;1.79;6.47;7.86;75.85;92.14;1;M;MACRON;Emmanuel;676;43.31;57.09;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;175;Savigny;2022;2;1561;276;1285;78;23;101;1184;17.68;82.32;5.0;6.07;1.47;1.79;6.47;7.86;75.85;92.14;2;F;LE PEN;Marine;508;32.54;42.91;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;176;Soucieu-en-Jarrest;2022;2;3373;728;2645;163;43;206;2439;21.58;78.42;4.83;6.16;1.27;1.63;6.11;7.79;72.31;92.21;1;M;MACRON;Emmanuel;1528;45.3;62.65;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;176;Soucieu-en-Jarrest;2022;2;3373;728;2645;163;43;206;2439;21.58;78.42;4.83;6.16;1.27;1.63;6.11;7.79;72.31;92.21;2;F;LE PEN;Marine;911;27.01;37.35;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;177;Sourcieux-les-Mines;2022;2;1563;308;1255;69;21;90;1165;19.71;80.29;4.41;5.5;1.34;1.67;5.76;7.17;74.54;92.83;1;M;MACRON;Emmanuel;714;45.68;61.29;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;177;Sourcieux-les-Mines;2022;2;1563;308;1255;69;21;90;1165;19.71;80.29;4.41;5.5;1.34;1.67;5.76;7.17;74.54;92.83;2;F;LE PEN;Marine;451;28.85;38.71;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;178;Souzy;2022;2;530;118;412;40;10;50;362;22.26;77.74;7.55;9.71;1.89;2.43;9.43;12.14;68.3;87.86;1;M;MACRON;Emmanuel;150;28.3;41.44;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;178;Souzy;2022;2;530;118;412;40;10;50;362;22.26;77.74;7.55;9.71;1.89;2.43;9.43;12.14;68.3;87.86;2;F;LE PEN;Marine;212;40.0;58.56;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;179;Beauvallon;2022;2;3086;608;2478;176;36;212;2266;19.7;80.3;5.7;7.1;1.17;1.45;6.87;8.56;73.43;91.44;1;M;MACRON;Emmanuel;1358;44.01;59.93;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;179;Beauvallon;2022;2;3086;608;2478;176;36;212;2266;19.7;80.3;5.7;7.1;1.17;1.45;6.87;8.56;73.43;91.44;2;F;LE PEN;Marine;908;29.42;40.07;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;180;Saint-André-la-Côte;2022;2;217;33;184;13;2;15;169;15.21;84.79;5.99;7.07;0.92;1.09;6.91;8.15;77.88;91.85;1;M;MACRON;Emmanuel;84;38.71;49.7;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;180;Saint-André-la-Côte;2022;2;217;33;184;13;2;15;169;15.21;84.79;5.99;7.07;0.92;1.09;6.91;8.15;77.88;91.85;2;F;LE PEN;Marine;85;39.17;50.3;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;181;Saint-Appolinaire;2022;2;148;27;121;14;2;16;105;18.24;81.76;9.46;11.57;1.35;1.65;10.81;13.22;70.95;86.78;1;M;MACRON;Emmanuel;53;35.81;50.48;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;181;Saint-Appolinaire;2022;2;148;27;121;14;2;16;105;18.24;81.76;9.46;11.57;1.35;1.65;10.81;13.22;70.95;86.78;2;F;LE PEN;Marine;52;35.14;49.52;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;182;Saint-Bonnet-des-Bruyères;2022;2;328;81;247;18;3;21;226;24.7;75.3;5.49;7.29;0.91;1.21;6.4;8.5;68.9;91.5;1;M;MACRON;Emmanuel;113;34.45;50.0;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;182;Saint-Bonnet-des-Bruyères;2022;2;328;81;247;18;3;21;226;24.7;75.3;5.49;7.29;0.91;1.21;6.4;8.5;68.9;91.5;2;F;LE PEN;Marine;113;34.45;50.0;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;183;Saint-Bonnet-le-Troncy;2022;2;232;38;194;20;1;21;173;16.38;83.62;8.62;10.31;0.43;0.52;9.05;10.82;74.57;89.18;1;M;MACRON;Emmanuel;81;34.91;46.82;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;183;Saint-Bonnet-le-Troncy;2022;2;232;38;194;20;1;21;173;16.38;83.62;8.62;10.31;0.43;0.52;9.05;10.82;74.57;89.18;2;F;LE PEN;Marine;92;39.66;53.18;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;184;Sainte-Catherine;2022;2;726;141;585;52;6;58;527;19.42;80.58;7.16;8.89;0.83;1.03;7.99;9.91;72.59;90.09;1;M;MACRON;Emmanuel;283;38.98;53.7;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;184;Sainte-Catherine;2022;2;726;141;585;52;6;58;527;19.42;80.58;7.16;8.89;0.83;1.03;7.99;9.91;72.59;90.09;2;F;LE PEN;Marine;244;33.61;46.3;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;186;Saint-Clément-de-Vers;2022;2;194;33;161;5;2;7;154;17.01;82.99;2.58;3.11;1.03;1.24;3.61;4.35;79.38;95.65;1;M;MACRON;Emmanuel;58;29.9;37.66;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;186;Saint-Clément-de-Vers;2022;2;194;33;161;5;2;7;154;17.01;82.99;2.58;3.11;1.03;1.24;3.61;4.35;79.38;95.65;2;F;LE PEN;Marine;96;49.48;62.34;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;187;Saint-Clément-les-Places;2022;2;489;102;387;30;5;35;352;20.86;79.14;6.13;7.75;1.02;1.29;7.16;9.04;71.98;90.96;1;M;MACRON;Emmanuel;190;38.85;53.98;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;187;Saint-Clément-les-Places;2022;2;489;102;387;30;5;35;352;20.86;79.14;6.13;7.75;1.02;1.29;7.16;9.04;71.98;90.96;2;F;LE PEN;Marine;162;33.13;46.02;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;188;Saint-Clément-sous-Valsonne;2022;2;579;126;453;35;15;50;403;21.76;78.24;6.04;7.73;2.59;3.31;8.64;11.04;69.6;88.96;1;M;MACRON;Emmanuel;197;34.02;48.88;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;188;Saint-Clément-sous-Valsonne;2022;2;579;126;453;35;15;50;403;21.76;78.24;6.04;7.73;2.59;3.31;8.64;11.04;69.6;88.96;2;F;LE PEN;Marine;206;35.58;51.12;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;189;Sainte-Colombe;2022;2;1552;414;1138;76;24;100;1038;26.68;73.32;4.9;6.68;1.55;2.11;6.44;8.79;66.88;91.21;1;M;MACRON;Emmanuel;615;39.63;59.25;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;189;Sainte-Colombe;2022;2;1552;414;1138;76;24;100;1038;26.68;73.32;4.9;6.68;1.55;2.11;6.44;8.79;66.88;91.21;2;F;LE PEN;Marine;423;27.26;40.75;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;190;Sainte-Consorce;2022;2;1631;351;1280;71;23;94;1186;21.52;78.48;4.35;5.55;1.41;1.8;5.76;7.34;72.72;92.66;1;M;MACRON;Emmanuel;789;48.38;66.53;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;190;Sainte-Consorce;2022;2;1631;351;1280;71;23;94;1186;21.52;78.48;4.35;5.55;1.41;1.8;5.76;7.34;72.72;92.66;2;F;LE PEN;Marine;397;24.34;33.47;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;191;Saint-Cyr-au-Mont-d'Or;2022;2;4975;1080;3895;161;44;205;3690;21.71;78.29;3.24;4.13;0.88;1.13;4.12;5.26;74.17;94.74;1;M;MACRON;Emmanuel;2839;57.07;76.94;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;191;Saint-Cyr-au-Mont-d'Or;2022;2;4975;1080;3895;161;44;205;3690;21.71;78.29;3.24;4.13;0.88;1.13;4.12;5.26;74.17;94.74;2;F;LE PEN;Marine;851;17.11;23.06;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;192;Saint-Cyr-le-Chatoux;2022;2;131;19;112;8;1;9;103;14.5;85.5;6.11;7.14;0.76;0.89;6.87;8.04;78.63;91.96;1;M;MACRON;Emmanuel;57;43.51;55.34;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;192;Saint-Cyr-le-Chatoux;2022;2;131;19;112;8;1;9;103;14.5;85.5;6.11;7.14;0.76;0.89;6.87;8.04;78.63;91.96;2;F;LE PEN;Marine;46;35.11;44.66;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;193;Saint-Cyr-sur-le-Rhône;2022;2;1091;213;878;41;17;58;820;19.52;80.48;3.76;4.67;1.56;1.94;5.32;6.61;75.16;93.39;1;M;MACRON;Emmanuel;512;46.93;62.44;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;193;Saint-Cyr-sur-le-Rhône;2022;2;1091;213;878;41;17;58;820;19.52;80.48;3.76;4.67;1.56;1.94;5.32;6.61;75.16;93.39;2;F;LE PEN;Marine;308;28.23;37.56;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;194;Saint-Didier-au-Mont-d'Or;2022;2;5902;1157;4745;190;58;248;4497;19.6;80.4;3.22;4.0;0.98;1.22;4.2;5.23;76.19;94.77;1;M;MACRON;Emmanuel;3485;59.05;77.5;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;194;Saint-Didier-au-Mont-d'Or;2022;2;5902;1157;4745;190;58;248;4497;19.6;80.4;3.22;4.0;0.98;1.22;4.2;5.23;76.19;94.77;2;F;LE PEN;Marine;1012;17.15;22.5;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;196;Saint-Didier-sur-Beaujeu;2022;2;471;98;373;34;9;43;330;20.81;79.19;7.22;9.12;1.91;2.41;9.13;11.53;70.06;88.47;1;M;MACRON;Emmanuel;160;33.97;48.48;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;196;Saint-Didier-sur-Beaujeu;2022;2;471;98;373;34;9;43;330;20.81;79.19;7.22;9.12;1.91;2.41;9.13;11.53;70.06;88.47;2;F;LE PEN;Marine;170;36.09;51.52;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;197;Saint-Etienne-des-Oullières;2022;2;1737;399;1338;77;24;101;1237;22.97;77.03;4.43;5.75;1.38;1.79;5.81;7.55;71.21;92.45;1;M;MACRON;Emmanuel;667;38.4;53.92;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;197;Saint-Etienne-des-Oullières;2022;2;1737;399;1338;77;24;101;1237;22.97;77.03;4.43;5.75;1.38;1.79;5.81;7.55;71.21;92.45;2;F;LE PEN;Marine;570;32.82;46.08;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;198;Saint-Etienne-la-Varenne;2022;2;604;105;499;37;6;43;456;17.38;82.62;6.13;7.41;0.99;1.2;7.12;8.62;75.5;91.38;1;M;MACRON;Emmanuel;222;36.75;48.68;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;198;Saint-Etienne-la-Varenne;2022;2;604;105;499;37;6;43;456;17.38;82.62;6.13;7.41;0.99;1.2;7.12;8.62;75.5;91.38;2;F;LE PEN;Marine;234;38.74;51.32;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;199;Saint-Fons;2022;2;8578;4082;4496;286;100;386;4110;47.59;52.41;3.33;6.36;1.17;2.22;4.5;8.59;47.91;91.41;1;M;MACRON;Emmanuel;2860;33.34;69.59;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;199;Saint-Fons;2022;2;8578;4082;4496;286;100;386;4110;47.59;52.41;3.33;6.36;1.17;2.22;4.5;8.59;47.91;91.41;2;F;LE PEN;Marine;1250;14.57;30.41;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;200;Saint-Forgeux;2022;2;1203;271;932;59;27;86;846;22.53;77.47;4.9;6.33;2.24;2.9;7.15;9.23;70.32;90.77;1;M;MACRON;Emmanuel;446;37.07;52.72;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;200;Saint-Forgeux;2022;2;1203;271;932;59;27;86;846;22.53;77.47;4.9;6.33;2.24;2.9;7.15;9.23;70.32;90.77;2;F;LE PEN;Marine;400;33.25;47.28;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;201;Sainte-Foy-l'Argentière;2022;2;917;257;660;35;10;45;615;28.03;71.97;3.82;5.3;1.09;1.52;4.91;6.82;67.07;93.18;1;M;MACRON;Emmanuel;315;34.35;51.22;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;201;Sainte-Foy-l'Argentière;2022;2;917;257;660;35;10;45;615;28.03;71.97;3.82;5.3;1.09;1.52;4.91;6.82;67.07;93.18;2;F;LE PEN;Marine;300;32.72;48.78;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;202;Sainte-Foy-lès-Lyon;2022;2;15762;3313;12449;623;155;778;11671;21.02;78.98;3.95;5.0;0.98;1.25;4.94;6.25;74.05;93.75;1;M;MACRON;Emmanuel;8775;55.67;75.19;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;202;Sainte-Foy-lès-Lyon;2022;2;15762;3313;12449;623;155;778;11671;21.02;78.98;3.95;5.0;0.98;1.25;4.94;6.25;74.05;93.75;2;F;LE PEN;Marine;2896;18.37;24.81;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;203;Saint-Genis-l'Argentière;2022;2;760;187;573;48;12;60;513;24.61;75.39;6.32;8.38;1.58;2.09;7.89;10.47;67.5;89.53;1;M;MACRON;Emmanuel;228;30.0;44.44;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;203;Saint-Genis-l'Argentière;2022;2;760;187;573;48;12;60;513;24.61;75.39;6.32;8.38;1.58;2.09;7.89;10.47;67.5;89.53;2;F;LE PEN;Marine;285;37.5;55.56;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;204;Saint-Genis-Laval;2022;2;14757;3406;11351;606;180;786;10565;23.08;76.92;4.11;5.34;1.22;1.59;5.33;6.92;71.59;93.08;1;M;MACRON;Emmanuel;7376;49.98;69.82;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;204;Saint-Genis-Laval;2022;2;14757;3406;11351;606;180;786;10565;23.08;76.92;4.11;5.34;1.22;1.59;5.33;6.92;71.59;93.08;2;F;LE PEN;Marine;3189;21.61;30.18;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;205;Saint-Genis-les-Ollières;2022;2;3817;741;3076;178;44;222;2854;19.41;80.59;4.66;5.79;1.15;1.43;5.82;7.22;74.77;92.78;1;M;MACRON;Emmanuel;1987;52.06;69.62;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;205;Saint-Genis-les-Ollières;2022;2;3817;741;3076;178;44;222;2854;19.41;80.59;4.66;5.79;1.15;1.43;5.82;7.22;74.77;92.78;2;F;LE PEN;Marine;867;22.71;30.38;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;206;Saint-Georges-de-Reneins;2022;2;3379;786;2593;123;35;158;2435;23.26;76.74;3.64;4.74;1.04;1.35;4.68;6.09;72.06;93.91;1;M;MACRON;Emmanuel;1217;36.02;49.98;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;206;Saint-Georges-de-Reneins;2022;2;3379;786;2593;123;35;158;2435;23.26;76.74;3.64;4.74;1.04;1.35;4.68;6.09;72.06;93.91;2;F;LE PEN;Marine;1218;36.05;50.02;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;207;Saint-Germain-au-Mont-d'Or;2022;2;2175;553;1622;103;32;135;1487;25.43;74.57;4.74;6.35;1.47;1.97;6.21;8.32;68.37;91.68;1;M;MACRON;Emmanuel;1018;46.8;68.46;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;207;Saint-Germain-au-Mont-d'Or;2022;2;2175;553;1622;103;32;135;1487;25.43;74.57;4.74;6.35;1.47;1.97;6.21;8.32;68.37;91.68;2;F;LE PEN;Marine;469;21.56;31.54;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;208;Saint-Germain-Nuelles;2022;2;1761;308;1453;92;29;121;1332;17.49;82.51;5.22;6.33;1.65;2.0;6.87;8.33;75.64;91.67;1;M;MACRON;Emmanuel;859;48.78;64.49;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
69;Rhône;208;Saint-Germain-Nuelles;2022;2;1761;308;1453;92;29;121;1332;17.49;82.51;5.22;6.33;1.65;2.0;6.87;8.33;75.64;91.67;2;F;LE PEN;Marine;473;26.86;35.51;FN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-28T02:12:19
